,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue ID
590,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,St Denis,45.542003478614916,-73.62765932994274,Trail,4f396448e4b053246b3e8673
591,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc Chennier,45.5789977312088,-73.68679940700531,Park,4bb60f49941ad13ab7d01ee3
592,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc Rosaire-Gauthier,45.564149774981736,-73.67702805426686,Park,4d8f7e871d06b1f70d81603b
593,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc Saint-Paul-de-la-Croix,45.55987036927779,-73.65404120904422,Park,4bf2d0f22d629521b3df5f58
594,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc de l'Île Perry,45.546180963658976,-73.69783169218695,Park,4c0d348e5272d13ad5e3de5b
595,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,TMG Fitness,45.51045969462258,-73.67700397968292,Gym,525be4a111d2f0ffd3b16842
596,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc Des Bateliers,45.54503427909505,-73.70159934978214,Park,4dcfad8cc65bdac713807ef3
597,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Éconofitness Extra,45.542183,-73.64061,Gym,5bb219c4f4b525002c3591d8
598,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc Saint-Alphonse,45.548798718375345,-73.63916873931885,Park,4dd704ed8877f1150fdfcba3
599,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Aréna Michel-Normandin,45.55130503159363,-73.63730801405488,Skating Rink,4b6d63c9f964a52063742ce3
600,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Gymnase Montréal,45.56602342300406,-73.64603127835335,Gym / Fitness Center,4e7bb5b962e1b60128059989
601,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc Montmorency,45.554839183749664,-73.71057987213135,Playground,4adb88bff964a520b62821e3
602,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Park Harris,45.52250587033795,-73.68819149143708,Park,4f4e1b7de4b0629e7b384c02
603,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,YMCA,45.52057259914469,-73.69267760495534,Gym,4cdf000894c3b60cfc0f69ea
604,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc Raimbault,45.536844046055215,-73.71564250520532,Park,4c24d26ac9bbef3b5953afac
605,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc De Louisborg,45.52747983583572,-73.70880588535768,Soccer Field,518c3c78498ec795a98667cd
606,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Chong Lee Taekwondo,45.53785931277012,-73.62657940707112,Martial Arts Dojo,4c4c7582bad7a59339db4cad
607,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Court Banque Nationale,45.53329501719235,-73.62822148593335,Tennis Court,5023ee80e4b03bca05257cdc
608,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Stade IGA,45.533911,-73.627426,Athletics & Sports,5b646085237dee002c390deb
609,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Piscine Joseph-Charbonneau,45.55149184707255,-73.62276373929143,Gym Pool,4d34e2e0f8c9224b8744c7d2
610,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Salon Coupe Rogers,45.53338408024327,-73.62707519695267,Tennis Court,51f8ff67498e7e81e99708a3
611,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Soham Yoga,45.5396309,-73.6236728,Yoga Studio,4c29e6c6fe6e2d7f1b75553c
612,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Éconofitness,45.5563679,-73.7223512,Gym,59cc15dc91eaca3d8e6afec5
613,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc Villeray,45.54735931757417,-73.62080361809846,Park,4bbd0f2d8a4fb713498c3c9d
614,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Angelo Di Bella Karate Kickboxing School,45.57603521511044,-73.63640428313232,Martial Arts Dojo,4dc563f71f6ef43b8a13c8a5
615,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Alpha Shape Center,45.5435832,-73.61926089999997,Gym,56872c43498e3d43f18a21cb
616,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc de Ville Mont-Royal,45.5160731398053,-73.64405094843876,Park,4de3cbbe1f6e3190cd2fa94c
617,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc Beaudet,45.509847469710095,-73.67538330787238,Park,4bcc5801b6c49c7445849391
618,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Parc Victorien-Pesant,45.53758908333333,-73.61875,Park,4c269c0c5c5ca593298746fe
619,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Le Petit Gym,45.512159,-73.693641,Gym,5158322ae4b09bde502bd47f
620,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Piscine Patro Le Prévost,45.544556666999256,-73.61496237664838,Pool,50908795e4b0e6b44300ebb8
621,Anjou,45.60526444651857,-73.55633570855555,Parc Félix-Leclerc,45.59049772018717,-73.56329861477165,Park,4c56087273fd2d7f9afdd4ce
622,Anjou,45.60526444651857,-73.55633570855555,iSaute Centre de trampoline,45.62172277470426,-73.55875866581724,Recreation Center,545d06bc498e306f28056b37
623,Anjou,45.60526444651857,-73.55633570855555,Yoga Lounge Montreal,45.59749746165466,-73.57928757204077,Yoga Studio,5076ce08e4b0068fd243bb4e
624,Anjou,45.60526444651857,-73.55633570855555,Club de Golf Métropolitain Anjou,45.6243487,-73.5635896,Golf Course,4ad4c06ff964a5207dfb20e3
625,Anjou,45.60526444651857,-73.55633570855555,Parc de la Promenade-Bellerive,45.59533581586967,-73.50987999839494,Park,4ad4c06cf964a520f0f920e3
626,Anjou,45.60526444651857,-73.55633570855555,Parc Louis-Riel,45.58189461924522,-73.55339503151997,Park,4b9a9d6ef964a52095c635e3
627,Anjou,45.60526444651857,-73.55633570855555,Buzzfit,45.59618204627924,-73.58462517068506,Gym,51224790e4b05d42306a3629
628,Anjou,45.60526444651857,-73.55633570855555,Centre ÉPIC de l'Institut de Cardiologie de Montréal,45.5737127,-73.5748768,Gym / Fitness Center,4d4b2d14e8bfa1cd768e584c
629,Anjou,45.60526444651857,-73.55633570855555,Club de Boxe de d'Est,45.567280973214096,-73.53710139881812,Boxing Gym,5241fdde11d28e28a9ad23c1
630,Anjou,45.60526444651857,-73.55633570855555,Plaza D'Antique,45.57836377740937,-73.54565530817823,Plaza,4dbcd82843a1d8504b98165e
631,Anjou,45.60526444651857,-73.55633570855555,Horizon Roc,45.568559343238455,-73.53668436714186,Gym / Fitness Center,4ad92494f964a5207c1821e3
632,Anjou,45.60526444651857,-73.55633570855555,Complexe sportif Marie-Victorin,45.618942606361934,-73.60832996001051,Recreation Center,4ec7e7ac93ad41338d55ffaf
633,Anjou,45.60526444651857,-73.55633570855555,Golf Municipal de Montreal,45.569055416913955,-73.55692718067542,Golf Course,4c14debba9c220a18a25589d
634,Anjou,45.60526444651857,-73.55633570855555,Éconofitness,45.57443141831932,-73.59180427788446,Gym / Fitness Center,54cead2c498eee1d26711420
635,Anjou,45.60526444651857,-73.55633570855555,Parc Roger-Rousseau,45.61669071650514,-73.54818438857218,Soccer Field,4df00c36d22d43368715cb86
636,Anjou,45.60526444651857,-73.55633570855555,Parc Thomas Chapais,45.60692533378353,-73.53819554804579,Park,4c0aa0be6071a59387e7df32
637,Anjou,45.60526444651857,-73.55633570855555,United Gym,45.58771282794092,-73.58332608985555,Gym / Fitness Center,4ce36f790eec8cfadb3b9e2a
638,Anjou,45.60526444651857,-73.55633570855555,Citalfort,45.59870328497497,-73.57756482938895,Gym,50df5402e4b0fe5bc9cf02cf
639,Anjou,45.60526444651857,-73.55633570855555,CrossFit de l'est,45.61184711943716,-73.57872632387232,Gym,4e3d7ce01850d7b505e69c12
640,Anjou,45.60526444651857,-73.55633570855555,Énergie Cardio pour Elle,45.59080105139865,-73.53944667419191,Gym / Fitness Center,4c851411d4e23704322c7f88
641,Anjou,45.60526444651857,-73.55633570855555,Parc Liébert,45.59673902588702,-73.52725062483822,Baseball Field,4de2e52c18385df2b02fd25a
642,Anjou,45.60526444651857,-73.55633570855555,Arena St-Donat,45.58265214121762,-73.5377129349999,Gym / Fitness Center,4b4a3b13f964a520ce7f26e3
643,Anjou,45.60526444651857,-73.55633570855555,Tai chi santé Montréal,45.5870205,-73.58909870000002,Martial Arts Dojo,57391f16498ed0c6aff2de74
644,Anjou,45.60526444651857,-73.55633570855555,Parc des Roseraies,45.59360811737318,-73.55441195109951,Park,4be37dbf21d5a593f66e1911
645,Anjou,45.60526444651857,-73.55633570855555,Piscine Édouard-Montpetit,45.57597053966991,-73.5370573928188,Pool,4da9eaf4fa8cc76497276dc1
646,Anjou,45.60526444651857,-73.55633570855555,Sporting Cage,45.61058838085916,-73.57482071845794,Gym,4f2c9e6ce4b01982f026e081
647,Anjou,45.60526444651857,-73.55633570855555,Karaté Auto Défense Lamarre Inc,45.5910275,-73.5590495,Martial Arts Dojo,4eaae14e9a522a65aeeb138c
648,Anjou,45.60526444651857,-73.55633570855555,Quartier Vieux Pointe-aux-Trembles,45.614002501959554,-73.51047308449418,Plaza,4dc19d8e1f6e7441cf523584
649,Anjou,45.60526444651857,-73.55633570855555,Centre Musifit,45.59967068306006,-73.57745544681617,Gym / Fitness Center,4f430ed5e4b011b007239323
650,Anjou,45.60526444651857,-73.55633570855555,Parc Cité Jardin,45.57144780557922,-73.56328691021429,Park,4c0581de761ac9b6589e1f74
651,Anjou,45.60526444651857,-73.55633570855555,Nautilus Plus,45.59453317108027,-73.57409047493822,Gym,4bdc3dae2a3a0f47e3f5b1b6
652,Anjou,45.60526444651857,-73.55633570855555,Gym Aérobie Plus,45.59625474182057,-73.53462516614618,Gym,4e42c74afa76a4284c1c6cb1
653,Anjou,45.60526444651857,-73.55633570855555,Parc des Résidences Olympiques,45.56911663663349,-73.55423299066882,Park,4e45824baeb70e74f48790a2
654,Anjou,45.60526444651857,-73.55633570855555,Action 500 Paintball,45.567609174442104,-73.5369873046875,Paintball Field,4bf3e9366a31d13a8a19952e
655,Anjou,45.60526444651857,-73.55633570855555,Parc de l'Ancienne Pépinière,45.58008034176002,-73.5498821353613,Park,4e106391a809291902ad32a8
656,Anjou,45.60526444651857,-73.55633570855555,Parc Pierre-Bédard,45.5779822071741,-73.55634839410567,Park,4c4d8cfaf044ef3bbade1891
657,Anjou,45.60526444651857,-73.55633570855555,powerball hockey,45.62126922418347,-73.58878721180433,Hockey Field,50fa0c96e4b0aae3a088054b
658,Anjou,45.60526444651857,-73.55633570855555,Aréna Clément-Jetté,45.601728806248325,-73.51635181009532,Skating Rink,4cf2dc5a1c158cfa8b4ddab5
659,Anjou,45.60526444651857,-73.55633570855555,Boisé des Pères,45.57629092286867,-73.55789395000554,Park,4dfaa6d8e4cd56793606b3a1
660,Anjou,45.60526444651857,-73.55633570855555,Parc Clément-Jetté,45.601462382363444,-73.51275253832634,Baseball Field,4fff6f56e4b067e90271e978
661,Anjou,45.60526444651857,-73.55633570855555,AIM GYM,45.63608441473343,-73.56333857734175,Gymnastics Gym,58b714d403cf252c24982fb0
662,Anjou,45.60526444651857,-73.55633570855555,United Gym pour elles,45.60451099503809,-73.60208666726182,Gym / Fitness Center,4e713dce8877dff6bcb9a591
663,Anjou,45.60526444651857,-73.55633570855555,Parc Joseph-Paré,45.574646584853014,-73.5699406296485,Park,4f68e48fe4b0b0f93d2d6f7f
664,Anjou,45.60526444651857,-73.55633570855555,Parc de Louisiane,45.56801117658568,-73.57192025251881,Park,4c82753947cc224b36d4859f
665,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Moksha Yoga NDG,45.47660580955393,-73.62149820061569,Yoga Studio,4bd18a1f9854d13a45abf94d
666,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,YM-YWHA Montreal Jewish Community Centres - Ben Weider JCC,45.48830561756454,-73.63451173529667,Gym,4ad4c06cf964a520f1f920e3
667,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Park Notre-Dame-De-Grâce,45.47271625728808,-73.61488886134596,Park,4b7a0b00f964a5205a202fe3
668,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Belvédère Summit Circle,45.49132609007191,-73.60446304713932,Scenic Lookout,4bda071663c5c9b687552268
669,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Westmount Park,45.48157356036293,-73.59747648239136,Park,4b1b4905f964a5208bfa23e3
670,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Énergie Cardio pour Elle,45.500598770994415,-73.63195537215638,Gym / Fitness Center,50742b21f13668d669c1c8e9
671,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Summit / Summit Park,45.49147807250376,-73.60448982343857,Park,4d5ffbfc865a224b4e69a585
672,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Hampstead Park,45.482101755756354,-73.6456119097464,Park,4c12a7c2a5eb76b02894beb7
673,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc King George,45.48607260107536,-73.6090284569119,Park,4ba29c84f964a520220938e3
674,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Westmount Greenhouse,45.48125923507778,-73.59955043935008,Garden,4dc4901652b1e8f9f7be732f
675,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Midtown Le Sporting Club Sanctuaire,45.51109421929828,-73.6211914015921,Gym,4b4e3966f964a520e3e526e3
676,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,West End Gym V2,45.47911407405228,-73.66667744344126,Gym,512d8a44e4b0248231015153
677,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Kent,45.503271050080244,-73.63305441413318,Park,4b26ae54f964a5206c7f24e3
678,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Jean Brillant,45.49702245379233,-73.61981391906738,Park,4b084cbcf964a5207e0823e3
679,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,YMCA Westmount,45.48191327644422,-73.60033373628829,Gym,4b1bc4def964a52040fd23e3
680,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,YMCA,45.47164877803925,-73.62769246943205,Gym,4b7ffa5ef964a520344830e3
681,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc du Mont-Royal,45.50407921694641,-73.58732075575296,Park,4ad8f749f964a520871621e3
682,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,mont Royal,45.50146125171621,-73.593401704553,Mountain,4eade9106c250091a273b0df
683,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Benny Park,45.46712584500744,-73.63334033624824,Park,4c7aa83f566db60ceaaa480e
684,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Trenholme Park,45.46048016698633,-73.63429074464766,Park,4bc1f2b7f8219c746ff9b310
685,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Belvédère Kondiaronk,45.503440129643565,-73.58678512301853,Scenic Lookout,4b648d42f964a520f0bc2ae3
686,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Victoria Park Health Club and Spa,45.478518667893184,-73.60272469854327,Gym / Fitness Center,4c3dd6cf7d00d13a43c43a50
687,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,"Esplanade du Centenaire, Canal Lachine",45.472279640916696,-73.5807490996201,Park,4be2058c660ec928538ac83b
688,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Sir-Georges-Étienne-Cartier,45.47356915695537,-73.58640432357788,Park,4d668769c2ccb60c130871ac
689,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Club Atwater,45.492779914476905,-73.58921824924313,Gym,4b250f38f964a520ca6b24e3
690,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Canal-de-Lachine,45.47893562522528,-73.57463389831662,Canal,4bce3e86c564ef3b03fdedf0
691,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Outremont,45.51810082680272,-73.60487670352434,Park,4bafbb00f964a520d31b3ce3
692,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Happy Tree Yoga,45.48909240223038,-73.58490482734929,Yoga Studio,4be195148815b713d49f6406
693,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Centre sportif NDG,45.466437554833824,-73.63194005205435,Athletics & Sports,4d57f8d2c406a35d51c6ee4a
694,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Saint-Viateur,45.52058943912991,-73.60711669215569,Park,4b785263f964a52033c52ee3
695,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Belvédère Camillien-Houde,45.510293726823136,-73.59207049217083,Scenic Lookout,4c0a7563340720a1bf678693
696,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Yoga Bliss,45.49647384207745,-73.58452407920764,Yoga Studio,4d7cdb3686cfa143dc94d1a0
697,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Studio Breathe,45.48254744747987,-73.57593247573989,Yoga Studio,4b494836f964a520536c26e3
698,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Cote Saint-Luc Aquatic and Community Centre,45.468674647997105,-73.67034835726973,Pool,4f368238e4b0a1f195cef7fa
699,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Ignace-Bourget,45.456503574782204,-73.6041405019709,Park,4bdf4cf4e75c0f475da1ca03
700,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Percy-Walters,45.49944891397454,-73.58462325496673,Park,4be1e5a999feb7134ecb81f6
701,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Agatsu Academy,45.44865193086856,-73.6422789116089,Gym,515a35f2d63e8cd9d31b8da4
702,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Bikram Yoga Montreal,45.483535282705915,-73.58106487979133,Yoga Studio,4b28333cf964a520bc9024e3
703,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Westmount Arena,45.47931937781431,-73.59699248275196,Skating Rink,4b12fc7df964a520299223e3
704,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Énergie Cardio,45.46319243180901,-73.62971544579348,Gym / Fitness Center,4c6d199cd68a9c74d2016d6b
705,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Siscoe Gym,45.49826951724016,-73.6609994661386,Gym,4e77ce0852b19ee4c7cfbe3c
706,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Cadence Cycle,45.51363210008438,-73.63143632333122,Gym / Fitness Center,4ded1229d22d4bb9cb3926aa
707,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Beaubien,45.51752998824247,-73.61229620166066,Park,4bcb797c3740b713fe996265
708,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,M Fitness,45.49149112600149,-73.65105685424655,Gym,4f47f801e4b068e1cefbc742
709,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Canal Fitness,45.463780046969745,-73.59471241655665,Gym,4c86ccf7b504a1431887b11c
710,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Cabot Square / Square Cabot,45.489464006632254,-73.583545088768,Park,4bc751fb0050b7133275b83b
711,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Vinet,45.48319208283675,-73.57599581078885,Baseball Field,4bf1be6999d02d7fdb7ec948
712,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Saint-Henri,45.48014052470795,-73.58638823032379,Park,4c3286baed37a5938a0f6c03
713,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Canin de l'arrondissement d'Outremont,45.519620453107535,-73.6219429179876,Dog Run,4bae2e57f964a5209d8e3be3
714,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Centre Gadbois,45.46611736518978,-73.59569724731382,Pool,4b4bcad9f964a520dda726e3
715,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Samuel Moskovitch Arena,45.47295242089543,-73.66933358775715,Skating Rink,4b11dfa8f964a520528623e3
716,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Tir Du Soleil,45.486456332503934,-73.62905461334324,Gun Range,5484fc0a498eaca733f1ee49
717,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Crossfit Montreal,45.46982342417831,-73.58727076083157,Gym,4b210c20f964a520593624e3
718,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc MacDonald,45.48267234960451,-73.63812043567273,Park,4bd486cf5631c9b62d87a230
719,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Maurice-Cullen,45.48370047915707,-73.6199828982353,Park,4da37bf19aa4721e25b6241a
720,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Bonavista Park,45.48401947560491,-73.61855033892007,Park,4bd63ecd29eb9c74bce594e1
721,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Van Horne,45.491198285472244,-73.64040853884424,Park,4d45f3b1bbb1a143c1ed5772
722,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Yoga Annie Godin,45.4725817,-73.61953360000001,Yoga Studio,55e75029498e240abe0d3638
723,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Murray Hill Park Tennis,45.486037930169374,-73.60901753582172,Tennis Court,4c4e1e30ea24c9b6144c2115
724,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Aidan Jake Rothpan Fitness Professional,45.49198330000001,-73.64856179999998,Gym,581795b338fa3307c0aefda2
725,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Hillside Tennis Club,45.494871,-73.613233,Tennis Court,4c51f8842543a5939430bd84
726,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,NDG Dog Run,45.473051745305625,-73.61433620825753,Dog Run,4c818fde74d7b60cb03878d8
727,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Vitalmaxx,45.468196,-73.638532,Gym / Fitness Center,53461df7498ed8ba5d3225e7
728,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Éconofitness,45.5250578312137,-73.62528014939201,Gym / Fitness Center,54614c90498eefe9c04d2c67
729,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Tristar Gym,45.49835105390015,-73.65745354754385,Martial Arts Dojo,4c95095b38dd8cfa36d0ce62
730,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Patinoire réfrigérée du Lac-aux-Castors,45.498374422167615,-73.59900574674285,Skating Rink,4f1c9b0a7beb06236f3d6ea0
731,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Lac aux Castors / Beaver Lake (Lac aux Castors),45.49878654023801,-73.59704418971553,Lake,4b1d9ebbf964a520291324e3
732,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Tiohtià:Ke Otsira'kéhne,45.507735,-73.60819,Park,59bab38c2955130fbfdd4f1c
733,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,B52,45.476475,-73.591839,Gym,57c19efe498e8d440948a237
734,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Epicentre Gym,45.47373387224384,-73.5929610300105,Gym / Fitness Center,4c463310f1d80f473044a33c
735,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Dakin,45.50847838022343,-73.65324404407536,Park,4f3dc1bae4b0500b67acd432
736,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Pierre Elliott Trudeau Park,45.474337918649404,-73.67021882177627,Park,4c23fe1fc11dc9b68ad02424
737,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Park Pratt,45.514347462749825,-73.61946816519932,Park,4bcb84ca0687ef3b41eeddcc
738,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,The Force Academy - DodgeBow,45.472864,-73.5893,Recreation Center,587ab00edfa6ff736b274a40
739,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Joyce,45.51489824126585,-73.6153959071196,Park,4bb748ccf562ef3b5d303197
740,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Parc Gédéon-De Catalogne,45.47400551651771,-73.58721971511841,Park,4bf438236a31d13a5e80952e
741,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,b.cycle Spin Studio,45.4893456404034,-73.58487313779294,Cycle Studio,5b44b5a46e4650002c039a74
742,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,22Dragons - Dragon Boat Club,45.46377019667905,-73.59570962129622,Harbor / Marina,4e1389ecd4c023f70537753f
743,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Westmount Athletic Grounds,45.484388888074555,-73.58257035488238,Athletics & Sports,4b7b3b74f964a52087592fe3
744,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Piscine Sir-Georges-Etienne-Cartier,45.472757,-73.58453019999517,Gym Pool,4e1094cf1f6e671dd9dfc8eb
745,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Montreal West Curling Club,45.45117936794892,-73.64356363911305,Curling Ice,4d587c461901224b1b998ba6
746,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Nike Montreal,45.49493627736843,-73.67890003518866,Athletics & Sports,4cfced687f2db1f7064735d4
747,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Place Norman Bethune,45.49579011267517,-73.57935365852316,Plaza,4bfc6c20d6f2c9b63e384fc8
